# Timestep number: 79593 
# Simulated time: 1.120001e+07 yr 
0 1.3817630970300003 -5353.4910880903972 72019.434024740796 -3010137.1991968486 -0.093569526787470561 0.089396992329133645 0.79371369540448222 
1 6.9332035680921766 2152664.8487062319 1448913.6283852337 1413898.611009612 -0.46487825632564389 -0.32626422929272436 -0.23775943924718682 
2 4.3022471976011287 -105747.77959117925 473681.52637374896 -773792.15402313264 -0.13721380020907048 0.67418223944179423 -0.66839223222819766 
3 1.3665162110545281 27270.524410731781 183852.02913793299 -75845.738707709475 0.60631508371625187 -0.52919030701946712 -0.16541188167871582 
4 9.6564018383884829 -205905.57444307141 -795905.67294991191 1801684.9096684773 0.24834978494850607 0.75591542330431871 -0.62605815575565626 
5 4.1881457884275104 -108562.94368332556 -71829.972304841896 -81141.753502180567 0.14848303598850604 1.3897769440677246 -0.98420986094742702 
6 3.4337585963000352 16095.442266641914 -43954.452962334086 93748.22255206728 -0.99097125520050988 2.5624114593386893 -0.75967440103880968 
7 2.2041950355303452 -340998.43030034337 157265.37407396431 1080996.5482307519 0.040314726257676986 -0.145763466199886 -0.6013923760649833 
8 2.1833960535858741 -94866.762808262138 -1150630.1681163111 5028683.1087925388 -0.39760154433308137 -0.58748116532234662 1.6778984782143085 
9 0.7312036589398998 118150.83225779285 35930.217857941374 -1291118.9900824768 -0.74513483678759318 0.46777091864266424 1.4064487324834012 
10 3.670327026755702 -1783152.9395936623 2274224.8845644211 -982468.14005696273 0.35001440478582235 -0.41738299513699567 0.19456470927954794 
11 5.3240255927313243 201204.8991494356 107597.59391837448 86479.869110407148 -1.0090832629966953 -0.83129687904915117 -0.21621142375171509 
12 4.4591454225402076 -59416.06642961537 72825.479357781645 -174849.11273725663 -1.2587571718467983 1.6265525430018086 1.9492357155020192 
13 2.9375058315403324 -302119.16700040933 -237840.19212483542 -72227.218071416602 -0.39209917454092075 -0.23135747658027669 1.1852189550355821 
14 4.3018821464394597 -317143.49357860163 250402.52856680809 211902.52655953099 1.3649282509621028 -0.98042108358150448 -0.011423253370460035 
15 8.8755934541465678 1729574.4258900222 -619214.69137497223 -3382292.0090281391 -0.35438383827317549 0.18658528571742453 0.39624790438375251 
